기관,사업체명,기관소재지,직무요약,사업유형,계획인원,참여인원,모집기간,근무지역(상세),직무내용,모집인원(상세),주근무시간,월근무시간,임금액,구인담당자,연락처
(주)휴먼 인프라,태진자산관리(주),서울특별시/광진구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,서울,"1. 사업명 : 태진자산관리(주) 시니어인턴십2. 사업목적 : 노인일자리 활성화 및 신규 일자리 창출3. 사업내용 : 냉·난방 설비조작원, 전기·전자 설비조작원, 주차관리원, 조리사보조원, 조경기사 외4. 참여인원 : 10명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규고용6. 자격요건 : 직무에 따라 자격증 소지자7. 고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 10명 100%",10,일/시간,,0,최진영,010-4508-6360
(주)휴먼 인프라,(주)컴버스텍,서울특별시/금천구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영,현장실습 훈련 지원,4,0,2025-01-01 ~ 2025-12-31,서울특별시 금천구,"1. 사업명 : (주)컴버스텍2. 사업목적 : 노인일자리 활성화 및 신규일자리 창출3. 사업내용 : 난방기개발공학기술자, 산업기계공학기술자4. 참여인원 : 4명5. 운영계획 : 시니어인턴십 3개월 운영 후 계속고용6. 자격요건 : 업무관련 자격증 소지자7. 계속예정인원 : 인턴십 시행 3개월 이수 계속고용 또는 신규고용 예정 인원 4명 100% 계획",4,일/시간,,0,최현우,070-4876-5104
(주)휴먼 인프라,(주)애드민,서울특별시/송파구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영,현장실습 훈련 지원,50,0,2025-01-01 ~ 2025-12-31,"서울, 경기외","1. 사업명 : (주)애드민 시니어인턴십2. 사업목적 : 노인일자리 활성화 및 신규 일자리 창출3. 사업내용 : 물품이동장비조작원 20명, 주차관리 안내원 5명, 제조단순종사원 5명, 전기전자설비 조작원 20명4. 참여인원 : 50명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규고용6. 자격요건 : 시설관련 자격증 소지자7. 고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정 인원 50명 100%",50,일/시간,,0,노영래,010-3676-6987
(주)휴먼 인프라,(주)제이에스앤뉴,서울특별시/송파구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,서울특별시 송파구,1. 사업명 : (주)제이에스앤뉴 시니어인턴십2. 사업목적 : 노인일자리 활성화 및 신규 일자리 창출3. 사업내용 : 전기전자설비 조작원 5명4. 참여인원 : 5명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규고용6. 자격요건 : 시설관련 자격증 소지자7. 고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정 인원 5명 100%,5,일/시간,,0,노영래,070-8708-5324
(주)휴먼 인프라,주식회사 뉴제로쿨투어(세종),세종특별자치시/세종시,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,세종특별시,"1. 사업명 : 주식회사 뉴제로쿨투어2. 사업목적 : 노인일자리 활성화 및 신규일자리 창출3. 사업내용 : 전세버스4. 참여인원 : 5명5. 운영계획 : 시니어인턴십 3개월 운영 후 계속고용6. 자격요건 : 대형운전면허증, 전세버스 운행 경력자 우대7. 계속예정인원 : 인턴십 시행 3개월 이수 계속고용 또는 신규고용 예정 인원 5명 100% 계획",5,일/시간,,0,송창의,02-572-5522
(주)휴먼 인프라,주식회사 티클,경기도/용인시 수지구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,경기도 용인시,"회사명 : 주식회사 티클모집직종 : 전기설비 조작원 , 건물냉난방기계설비 조작원자격요건 : 시설관련 자격증 소지자급여 : 2,650,000원",5,일/시간,,0,조은애,031-216-3911
(주)휴먼 인프라,주식회사 금정산부곡온천,부산광역시/금정구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속 고용을 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업운영,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,부산,"회사명 : 주식회사 금정산부곡온천자격요건 : 무관모집직종 : 조리사, 주차관리원모집인원 : 2명근무시간 : 일 7시간,  주6일근무지 : 부산 금정구  수림로 20번길급여 : 1,500,000원",2,일/시간,,0,박지혜,010-8760-7397
(주)휴먼 인프라,태진자산관리(주),서울특별시/광진구,60세 이상자의 고용 촉진을 위해 기업에 인건비를 지원하여 신규 및 계속고용 유도 참여자 자체 안전교육 및 직무교육 실시 후 사업 운영,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,서울,"1. 사업명 : 태진자산관리(주) 시니어인턴십2. 사업목적 : 노인일자리 활성화 및 신규 일자리 창출3. 사업내용 : 냉·난방 설비조작원, 전기·전자 설비조작원, 주차관리원, 조리사보조원, 조경기사 외4. 참여인원 : 10명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규고용6. 자격요건 : 직무에 따라 자격증 소지자7. 고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 10명 100%",10,일/시간,,0,최진영,010-4508-6360
부산강서시니어클럽,부산강서시니어클럽,부산광역시/강서구,아이돌봄지원사업,노인역량활용사업,125,94,2025-02-01 ~ 2025-12-19,11-Feb,"노인역량활용 아이돌봄지원사업1. 모집방법 ; 공개모집 실시2. 참여자격 : 60세 이상 및 신청 제외자 조건에 해당하지 않는자 * 파산 및 범죄경력 등 결격사유 조회가 불가능한 자는 신청 불가 * 신청제외자  - 국민기초생활보장법에 의한 생계급여·의료급여 수급자(국가유공자, 북한이탈주민 등의 사유로 인한 의료급여 1종은 참여가능)  -  정부부처 및 지자체에서 추진 중인 일자리사업 참여자  - 국민건강보험 직장가입자  - 장기요양보험 등급판정자(1~5등급), 인지지원등급 등3. 우대조건 : 교사, 보육교사, 간호사, 간호조무사, 건강가정사, 사회복지사, 요양보호사, 청소년상담사 등 아동양육관련   분야  학상 이상 소지자4. 제출서류 : 참여신청서와 선발에 참고가 되는 서류 제출 * 신청서, 등복, 자격증사본(해당자), 경력증명서(해당자), 아이돌보미 양성교육 수료증사본(해당자)",125,0일/0시간,0,0,김윤숙,051-973-1167
부산광역시장노년일자리지원센터(인턴십),(주)국제식품정육백화점양산점,경상남도/양산시,- 도소매업 - 시니어인턴십 3개월 운영 후 계속고용,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,양산,,10,일/시간,,0,박정언,051-862-6303
부산광역시장노년일자리지원센터(인턴십),(주)국제식품정육백화점양산점,경상남도/양산시,- 도소매업 - 시니어인턴십 3개월 운영 후 계속고용,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,양산,,10,일/시간,,0,박정언,051-862-6303
구로시니어클럽,구로시니어클럽,서울특별시/구로구,자원재활용사업(황금마차),공동체사업단,76,40,2025-02-17 ~ 2025-12-31,,"1. 근무시간 : 주 2회 / 월 24시간 활동2. 근무지역 : 구로구 관내 고물상2. 모집인원: 76명3. 모집기간: 2025. 2. 17.(월) ~ 12. 31.(수)4. 급여수준 : 시급 10,030원5. 신청자격 : 60세이상 구로구민6. 신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자(*국민기초생활 보장법에의한 의료급여/교육급여/주거급여 수급자는 참여가능*) - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)7. 참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발8. 준비서류 : 주민등록등본 1부, 신분증9. 신청장소 : 구로시니어클럽(서울시 구로구 경인로 20가길 38, 3층), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)10. 참여문의: 박민서 사회복지사(02-2066-7942)",76,8일/3시간,,"440,720",박민서,02-2066-7942
구로시니어클럽,구로시니어클럽,서울특별시/구로구,자원재활용사업(황금마차),공동체사업단,76,40,2025-02-17 ~ 2025-12-31,,"1. 근무시간 : 주 2회 / 월 24시간 활동2. 근무지역 : 구로구 관내 고물상2. 모집인원: 76명3. 모집기간: 2025. 2. 17.(월) ~ 12. 31.(수)4. 급여수준 : 시급 10,030원5. 신청자격 : 60세이상 구로구민6. 신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자(*국민기초생활 보장법에의한 의료급여/교육급여/주거급여 수급자는 참여가능*) - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)7. 참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발8. 준비서류 : 주민등록등본 1부, 신분증9. 신청장소 : 구로시니어클럽(서울시 구로구 경인로 20가길 38, 3층), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)10. 참여문의: 박민서 사회복지사(02-2066-7942)",76,8일/3시간,,"440,720",박민서,02-2066-7942
은곡직업전문학교,가치앤케이1,서울특별시/성북구,사업시설 관리 인턴 후 계속고용,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,성북구,사업실행계획1.사업명 : 숙박시설 서비스원(고객서비스)(룸메이드 아님) 2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 사업시설 관리4.부서배치 및 참여인원 : 숙박시설 서비스원(고객서비스)(룸메이드 아님) : 5명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : 소양교육7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 숙박시설 서비스원(고객서비스)(룸메이드 아님)10.근무지역 : 성북구11.자격사항 : 없음12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 5명 100% 계획,5,일/시간,,0,과장,010-5159-0155
은곡직업전문학교,고궁흑염소1,서울특별시/은평구,음식서비스 인턴 후 계속고용,현장실습 훈련 지원,4,0,2025-01-01 ~ 2025-12-31,은평구,"사업실행계획1.사업명 : 기타조리사:2명, 홀서빙원:2명2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 음식서비스업4.부서배치 및 참여인원 : 기타조리사:2명, 홀서빙원:2명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 :자체 소양교육7.실시인원 : 인턴 4명8.모집연령대 : 60대9.모집직종 : 기타조리사:2명, 홀서빙원:2명10.근무지역 : 은평구11.자격사항 : 없음12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 4명 100% 계획",4,일/시간,,0,대표,010-4023-1333
은곡직업전문학교,가치앤케이1,서울특별시/성북구,사업시설 관리 인턴 후 계속고용,현장실습 훈련 지원,5,0,2025-01-01 ~ 2025-12-31,성북구,사업실행계획1.사업명 : 숙박시설 서비스원(고객서비스)(룸메이드 아님) 2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 사업시설 관리4.부서배치 및 참여인원 : 숙박시설 서비스원(고객서비스)(룸메이드 아님) : 5명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : 소양교육7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 숙박시설 서비스원(고객서비스)(룸메이드 아님)10.근무지역 : 성북구11.자격사항 : 없음12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 5명 100% 계획,5,일/시간,,0,과장,010-5159-0155
마포시니어클럽,속초정요양병원,강원도/속초시,상시근로자수:83명 주요업종:보건업 및 요양병원 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,4,0,2025-01-01 ~ 2025-12-31,강원도 속초시,"근무지역:강원도 속초시자격조건:만60세 이상 운전면허증, 간호조무사 자격 등 관련 업무 자격증 소지자급여:209만원 내외근무시간:월 209시간(협의)",4,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,의료법인 서인의료재단,강원도/춘천시,상시근로자수:59명 주요업종:의료 및 정신과 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,강원도 춘천시,"근무지역:강원도 춘천시내용:보건 의료 종사원지원조건:만60세 이상 신체 건강한 자, 관련 업무 경력자 우대급여:209만원 내외근무시간:스케줄에따라 상이 (주 40시간)",2,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,가로등주야간보호센터,경기도/고양시 일산서구,"상시근로자수:17명 주요업종:보건업 및 사회복지서비스업, 주야간보호센터 3개월 인턴기간 수료 후 계속고용 유도 예정",현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,경기도 고양시 일산서구,"지원조건:만60세 이상 조리사 자격증 소지자 및 관련 경력자월급여2,096,270원 내외근무시간:9~18근무요일:주5일",2,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,주식회사 로아벨,경기도/광주시,상시근로자수:1명 주요업종: 도매 및 소매업/가전제품 및 부품 도매업 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,5,0,2025-02-06 ~ 2025-12-31,경기도 광주시,지원조건:만 60세 이상 전산활용 가능한 자 및 관련 업무 경력자 우대월급여:209만원 내외근무시간:월 209시간자격사항:전산활용근무내용:판매 단순 종사원,5,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,굿닥터재활요양원,경기도/김포시,"상시근로자수:37명 주요업종:보건업 및 사회복지서비스업, 요양원 3개월 인턴기간 수료 후 계속고용 유도 예정",현장실습 훈련 지원,3,0,2025-01-01 ~ 2025-12-31,경기도 김포시,"지원조건:만60세 이상 자격증 소지자 및 타재정일자리지원사업 참여하고있지 아니한 자월급여:245만원 내외 간호조무사, 사회복지사근무지역:경기도 김포근무시간:9:00~18:00 주5일",3,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,엘사랑,경기도/남양주시,상시근로자수:4명 주요업종:요식업 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,1,0,2025-01-01 ~ 2025-12-31,경기도 남양주시,"지원조건 : 만 60세 이상 신체건강한 자 고용 중직무내용 : 조리 및 설거지근무시간 : 월~금 09:00~18:00급여 : 2,100,000원",1,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,고운샘주야간보호센터,경기도/부천시,상시근로자수:10명 주요업종:보건업 및 사회복지서비스업 / 노인복지시설 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,5,0,2025-05-26 ~ 2025-12-31,경기도 부천시,"지원조건:만60세 이상관련 업종 경험자 우대 및 자격증 소지자월급여: 2,096,270원근무시간: 월 209시간근무장소: 경기도 부천시",5,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,(자) 대일실업,경기도/성남시 중원구,상시근로자수:25명 주요업종:운수업 및 택시 3개월 인턴기간 수료 후 계속고용 유도예정,현장실습 훈련 지원,20,0,2025-01-01 ~ 2025-12-31,경기도 성남시,지원조건:만60세이상 운전면허증 및 택시운전 자격증소지자근무형태:정규직(스케줄 근무)근무시간:협의(스케줄 근무)월급여:209만원 내외차고지:경기도 성남시,20,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,사단법인대륙복지회,경기도/양평군,상시근로자수: 1명 주요업종: 사회복지서비스업 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,5,0,2025-07-16 ~ 2025-12-31,경기도 양평군,"지원조건:만60세 소방안전관리자 자격증 보유자 및 관련 업종 경험자 우대월급여:1,000,000원 내외근무시간: 일 8시간근무장소: 경기도 양평군",5,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,바르다임병원,경기도/화성시,상시근로자수:60명 주요업종:서비스 및 정형외과 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,10,0,2025-02-04 ~ 2025-12-31,경기도 화성시,근무지역:경기도 화성시내용:바르다임병원 내 조리사 업무 10명지원조건:만60세 이상 조리사 자격증 소지자 및 관련 업무 경력자 우대급여:266만원 내외,10,일/시간,,0,이현종,070-4441-4593
마포시니어클럽,속초정요양병원,강원도/속초시,상시근로자수:83명 주요업종:보건업 및 요양병원 3개월 인턴기간 수료 후 계속고용 유도 예정,현장실습 훈련 지원,4,0,2025-01-01 ~ 2025-12-31,강원도 속초시,"근무지역:강원도 속초시자격조건:만60세 이상 운전면허증, 간호조무사 자격 등 관련 업무 자격증 소지자급여:209만원 내외근무시간:월 209시간(협의)",4,일/시간,,0,이현종,070-4441-4593
(사)고령사회고용진흥원,우리요양원매화점,경기도/군포시,- 참여기업 주요업종 : 노인요양시설 - 상시근로자수 : 4명 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,1,0,2025-08-01 ~ 2025-08-14,경기도 군포시,우리요양원매화점에서 현장실습훈련 지원사업 사원을 모집합니다.,1,일/시간,,0,김영옥,031-399-1041
(사)고령사회고용진흥원,포천음료(주),경기도/포천시,- 주요업종: 제조업 - 상시근로자수: 23명 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,1,0,2025-07-28 ~ 2025-08-10,경기도 포천시,포천음료(주)에서 현장실습훈련 지원사업 사원을 모집합니다.,1,일/시간,,0,김혜영,031-534-2533
(사)고령사회고용진흥원,사회적협동조합 멋진인생웰다잉,서울특별시/강동구,"1. 주요업종 : 협회 및 단체, 수리 및 기타 개인서비스(장례용품, 장의관련 서비스) 2. 상시근로자수 : 3명 3개월 인턴기간 수료 후 계속 고용 유도",현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,서울시 강동구,사회적협동조합 멋진인생웰다잉에서 시니어인턴 사원(기타 사무원 0명)을 채용합니다.,2,일/시간,,0,김태근,010-6565-3366
성동희망나눔,성동희망나눔,서울특별시/성동구,성동희망나눔 공동작업장,공동체사업단,24,24,2024-12-02 ~ 2025-12-31,4층 희망나눔 노인일자리센터,■ 노인일자리 및 사회활동지원사업 공동체 사업단 참여자 모집   1. 활동기간 : 2025년 1 월 1 일 ~ 12 월 31 일 2. 활동시간 : 주 3 회 (일 3시간 ) / 월 36시간 등록일 ㅣ 2024-11-26 정부지원일자리,24,12일/3시간,,"280,000",이안나,02-463-0028
성동희망나눔,성동희망나눔,서울특별시/성동구,자원재활용사업(희망이끌림),공동체사업단,30,8,2024-12-02 ~ 2025-12-31,4층 희망나눔 노인일자리센터,■ 노인일자리 및 사회활동지원사업 공동체 사업단 참여자 모집   1. 활동기간 : 2025 년 1 월 1 일 ~ 12 월 31 일2. 활동시간 : 주 3 회 (일 3시간 ) / 월 36시간 등록일 ㅣ 2024-11-26 정부지원일자리,30,12일/3시간,,"232,500",이안나,010-7997-4799
(사)고령사회고용진흥원,한양순대해장국,서울특별시/송파구,- 주요업종: 음식(한식) - 상시근로자수: 2명 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,1,0,2025-08-01 ~ 2025-08-14,서울시,한양순대해장국에서 현장실습훈련 지원사업 사원을 모집합니다.,1,일/시간,,0,유경희,02-422-1559
(사)고령사회고용진흥원,주식회사리앤이라마띠네 나인트리 명동점,서울특별시/중구,주요업종 : 음식점업(한식) 상시근로자수 : 13명 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,서울시,주식회사리앤이라마띠네 나인트리 명동점에서 현장실습훈련사원 2명을 모집합니다.,2,일/시간,,0,김민섭,02-963-7785
송파노인종합복지관,송파노인종합복지관,서울특별시/송파구,지역안전지킴이,노인공익활동사업,95,95,2025-01-02 ~ 2025-11-30,,"2025년 노인일자리 및 사회활동지원사업(11개월)에 참여하고자 하는 어르신들을 아래와 같이 모집합니다.1. 모집기간: 2024년 11월 27일(수)~12월 20일(금)2. 모집인원: 384명(사업단별 상이)3. 참여대상- 만65세 이상 기초연금수급자, 직역연금수급자*(배우자포함)* 직역연금 수급자(배우자 포함) 중 보건복지부 장관이 정하는 기준을 충족한 자는 참여 가능- 65세 이상 대기자가 없는 경우 60-64세 차상위 계층도 참여가능 ※제외자: 기초생활수급자, 정부 및 지자체 재정지원사업 참여자, 장기요양등급판정자, 국민건강보험 직장가입자4. 접수방법: 방문접수5. 제출서류: 주민등록등본 1부, 기초연금 수급확인서 또는 통장사본 1부6. 근무조건: 월 29만원, 근무시간 월 30시간(1일 3시간 이내, 주2~3회)7. 근무기간: 2025년 1월~11월8. 합격자 발표: 2024. 12. 27(금)  *발표일 예정*9. 문의: 최원용 사회복지사, 02)2203-9400(직통 070-5077-5929)/팩스: 02)2203-9421",95,10일/3시간,30,"290,000",최원용,02-2203-9400
송파노인종합복지관,송파노인종합복지관,서울특별시/송파구,지역안전지킴이,노인공익활동사업,95,95,2025-01-02 ~ 2025-11-30,,"2025년 노인일자리 및 사회활동지원사업(11개월)에 참여하고자 하는 어르신들을 아래와 같이 모집합니다.1. 모집기간: 2024년 11월 27일(수)~12월 20일(금)2. 모집인원: 384명(사업단별 상이)3. 참여대상- 만65세 이상 기초연금수급자, 직역연금수급자*(배우자포함)* 직역연금 수급자(배우자 포함) 중 보건복지부 장관이 정하는 기준을 충족한 자는 참여 가능- 65세 이상 대기자가 없는 경우 60-64세 차상위 계층도 참여가능 ※제외자: 기초생활수급자, 정부 및 지자체 재정지원사업 참여자, 장기요양등급판정자, 국민건강보험 직장가입자4. 접수방법: 방문접수5. 제출서류: 주민등록등본 1부, 기초연금 수급확인서 또는 통장사본 1부6. 근무조건: 월 29만원, 근무시간 월 30시간(1일 3시간 이내, 주2~3회)7. 근무기간: 2025년 1월~11월8. 합격자 발표: 2024. 12. 27(금)  *발표일 예정*9. 문의: 최원용 사회복지사, 02)2203-9400(직통 070-5077-5929)/팩스: 02)2203-9421",95,10일/3시간,30,"290,000",최원용,02-2203-9400
에스잡플러스 주식회사,주식회사 알펜시아,강원도/평창군,"주요사업 : 숙박, 음식점, 스키, 골프 등 상시근로자수 : 418명 3개월 인턴기간 수료 후 계속고용 유도",현장실습 훈련 지원,10,0,2025-03-01 ~ 2025-09-30,전국,- 60세 이상 시니어로서 경력자 우대- 분야별 채용인원 (10명)1) 기타 조리사(리조트내 식당 즉석 조리 업무) 5명,10,일/시간,,0,양우석,033-339-0552
(주)리부트코리아,주식회사 대관령휴,강원도/평창군,참여기업 주요업종 : 공연기획 참여기업 상시근로자수 : 1명 3개월 인턴기간 수료 후 계속고용 유도,현장실습 훈련 지원,1,0,2025-08-06 ~ 2025-08-09,평창군,1. 직종 : 기획 마케팅 사무원,1,일/시간,,0,박성우,033-533-0800
(주)리부트코리아,대성산업,대전광역시/동구,참여기업 주요업종 : 제조업 참여기업 상시근로자수 : 3명 3개월 인턴기간 수료 후 계속고용 유도,현장실습 훈련 지원,4,0,2025-08-04 ~ 2025-08-20,대전시,1. 직종 : 재봉사2. 임금 :130~180만원(일 5시간),4,일/시간,,0,왕정희,010-8781-38252
(주)리부트코리아,사회적협동조합 월드옙,서울특별시/노원구,참여기업 주요업종 : 사업지원 서비스업 참여기업 상시근로자수 : 10명 3개월 인턴기간 수료 후 계속고용 유도,현장실습 훈련 지원,3,0,2025-08-05 ~ 2025-08-15,서울시,"1. 직종 :기타 전기·전자 기기 설치·수리원 1명, 기타 자동차 운전원(대리기사 아님) 1명          인문과학 연구원 1명",3,일/시간,,0,신인정,02-939-0911
영중종합사회복지관,영중종합사회복지관,서울특별시/영등포구,복지시설 도우미,노인공익활동사업,33,16,2024-12-02 ~ 2025-10-31,,,33,10일/3시간,30,"290,000",김수진,02-2679-2024
영중종합사회복지관,영중종합사회복지관,서울특별시/영등포구,경로식당,노인공익활동사업,20,13,2024-12-02 ~ 2025-10-31,,,20,10일/3시간,30,"290,000",김수진,02-2679-2024
영중종합사회복지관,영중종합사회복지관,서울특별시/영등포구,환경지킴이,노인공익활동사업,32,30,2024-12-02 ~ 2025-08-29,,,32,10일/3시간,30,"290,000",김수진,02-2679-2024
영중종합사회복지관,영중종합사회복지관,서울특별시/영등포구,노노케어,노인공익활동사업,65,57,2024-12-02 ~ 2025-10-31,,,65,10일/3시간,30,"290,000",김수진,02-2679-2024
영등포노인종합복지관,영등포노인종합복지관,서울특별시/영등포구,생활방역사업단,노인공익활동사업,18,9,2025-03-24 ~ 2025-12-31,,◆2025년 어르신일자리(노인공익활동)참여자 모집◆1.모집기간: 25년3월24일(월 등록일 ㅣ 2025-03-24 정부지원일자리,20,10일/3시간,30,"290,000",이정준,02-2068-5328
에스잡플러스 주식회사,주식회사 알펜시아,강원도/평창군,"주요사업 : 숙박, 음식점, 스키, 골프 등 상시근로자수 : 418명 3개월 인턴기간 수료 후 계속고용 유도",현장실습 훈련 지원,10,0,2025-03-01 ~ 2025-09-30,전국,- 60세 이상 시니어로서 경력자 우대- 분야별 채용인원 (10명)1) 기타 조리사(리조트내 식당 즉석 조리 업무) 5명,10,일/시간,,0,양우석,033-339-0552
(주)리부트코리아,주식회사 대관령휴,강원도/평창군,참여기업 주요업종 : 공연기획 참여기업 상시근로자수 : 1명 3개월 인턴기간 수료 후 계속고용 유도,현장실습 훈련 지원,1,0,2025-08-06 ~ 2025-08-09,평창군,1. 직종 : 기획 마케팅 사무원,1,일/시간,,0,박성우,033-533-0800
(주)리부트코리아,대성산업,대전광역시/동구,참여기업 주요업종 : 제조업 참여기업 상시근로자수 : 3명 3개월 인턴기간 수료 후 계속고용 유도,현장실습 훈련 지원,4,0,2025-08-04 ~ 2025-08-20,대전시,1. 직종 : 재봉사2. 임금 :130~180만원(일 5시간),4,일/시간,,0,왕정희,010-8781-38252
